"name","X2D_1.MaxLFQ.Intensity","X2D_2.MaxLFQ.Intensity","X2D_3.MaxLFQ.Intensity","X3D_1.MaxLFQ.Intensity","X3D_2.MaxLFQ.Intensity","X3D_3.MaxLFQ.Intensity","Protein","Protein.ID","Entry.Name","Gene","Protein.Length","Organism","Protein.Existence","Description","Protein.Probability","Top.Peptide.Probability","Combined.Total.Peptides","Combined.Spectral.Count","Combined.Unique.Spectral.Count","Combined.Total.Spectral.Count","X2D_1.Spectral.Count","X2D_2.Spectral.Count","X2D_3.Spectral.Count","X3D_1.Spectral.Count","X3D_2.Spectral.Count","X3D_3.Spectral.Count","X2D_1.Unique.Spectral.Count","X2D_2.Unique.Spectral.Count","X2D_3.Unique.Spectral.Count","X3D_1.Unique.Spectral.Count","X3D_2.Unique.Spectral.Count","X3D_3.Unique.Spectral.Count","X2D_1.Total.Spectral.Count","X2D_2.Total.Spectral.Count","X2D_3.Total.Spectral.Count","X3D_1.Total.Spectral.Count","X3D_2.Total.Spectral.Count","X3D_3.Total.Spectral.Count","X2D_1.Intensity","X2D_2.Intensity","X2D_3.Intensity","X3D_1.Intensity","X3D_2.Intensity","X3D_3.Intensity","Indistinguishable.Proteins","imputed","num_NAs","X2D_vs_X3D_CI.L","X2D_vs_X3D_CI.R","X2D_vs_X3D_diff","X2D_vs_X3D_p.adj","X2D_vs_X3D_p.val","significant","X2D_vs_X3D_significant"
"P05141",27.9583061179043,28.3058852988901,27.9638165074167,27.4071856884457,27.3950206016819,27.4189057021254,"sp|P05141|ADT2_HUMAN","P05141","ADT2_HUMAN","SLC25A5",298,"Homo sapiens","1:Experimental evidence at protein level","ADP/ATP translocase 2",1,0.999,29,714,358,714,126,137,125,110,106,110,64,66,66,58,51,53,126,137,125,110,106,110,2021089200,2580298000,1856048900,1298549600,1305184600,1349144300,"",FALSE,0,0.421295730391314,0.916634890914061,0.668965310652688,0.00454429836393832,0.000339276452700334,FALSE,FALSE
"P05165",22.3582556028049,22.9207883399161,22.4587017272815,22.2487491754542,22.3619908784393,22.5697414797504,"sp|P05165|PCCA_HUMAN","P05165","PCCA_HUMAN","PCCA",728,"Homo sapiens","1:Experimental evidence at protein level","Propionyl-CoA carboxylase alpha chain, mitochondrial",1,0.999,13,69,69,69,10,22,8,11,9,9,10,22,8,11,9,9,10,22,8,11,9,9,33991830,54071496,31378552,28790336,27461976,35967990,"",FALSE,0,-0.18778154124601,0.559290965485103,0.185754712119547,0.393687545193645,0.279702765205736,FALSE,FALSE
"P05166",22.4441320032765,23.1531369765138,22.8244987806757,22.2739489406874,22.5968187466563,22.4843644186465,"sp|P05166|PCCB_HUMAN","P05166","PCCB_HUMAN","PCCB",539,"Homo sapiens","1:Experimental evidence at protein level","Propionyl-CoA carboxylase beta chain, mitochondrial",1,0.999,10,52,52,52,8,14,10,9,6,5,8,14,10,9,6,5,8,14,10,9,6,5,14587573,32347692,22646930,29075728,15113000,12961630,"",FALSE,0,-0.0645293696607157,0.77561980597793,0.355545218158607,0.160260033372171,0.0857662065184222,FALSE,FALSE
"P05198",26.0993425527727,26.2191435515971,26.1222703362558,26.1678939478446,26.1256806461183,26.1584674679532,"sp|P05198|IF2A_HUMAN","P05198","IF2A_HUMAN","EIF2S1",315,"Homo sapiens","1:Experimental evidence at protein level","Eukaryotic translation initiation factor 2 subunit 1",1,0.999,29,512,512,512,77,85,92,90,86,82,77,85,92,90,86,82,77,85,92,90,86,82,622693060,664927600,632439700,627496770,600048060,619593100,"",FALSE,0,-0.163194943188267,0.155671195661221,-0.00376187376352277,0.973206084285315,0.957286682688499,FALSE,FALSE
"P05204",24.2495528654788,24.1763970367948,24.3996145876499,24.6617478760695,24.8146448511924,24.9774339243791,"sp|P05204|HMGN2_HUMAN","P05204","HMGN2_HUMAN","HMGN2",90,"Homo sapiens","1:Experimental evidence at protein level","Non-histone chromosomal protein HMG-17",1,0.999,4,50,39,50,9,9,8,8,8,8,7,7,6,7,6,6,9,9,8,8,8,8,33035616,30650540,32875060,46419364,44876424,46676330,"",FALSE,0,-0.786456755979299,-0.299051351832421,-0.54275405390586,0.00837325758433211,0.00109337037799387,FALSE,FALSE
"P05362",23.845983171028,24.1481454259009,24.0670441737682,23.7816022449605,23.7836989814178,23.9609640288748,"sp|P05362|ICAM1_HUMAN","P05362","ICAM1_HUMAN","ICAM1",532,"Homo sapiens","1:Experimental evidence at protein level","Intercellular adhesion molecule 1",1,0.999,8,63,63,63,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,11,10,145268850,26233690,26818438,195591820,19830426,22336264,"",FALSE,0,-0.0594431610762985,0.416048171372349,0.178302505148025,0.207543406315559,0.120067368648205,FALSE,FALSE
"P05386",28.5292721743329,28.7408399074762,28.6664492031217,28.8151734411025,28.65175474236,28.5916328321092,"sp|P05386|RLA1_HUMAN","P05386","RLA1_HUMAN","RPLP1",114,"Homo sapiens","1:Experimental evidence at protein level","Large ribosomal subunit protein P1",1,0.999,4,169,169,169,31,29,25,29,29,26,31,29,25,29,29,26,31,29,25,29,29,26,551666050,666477100,651287500,604868160,635800770,603987500,"",FALSE,0,-0.255544564441425,0.174211410680914,-0.0406665768802554,0.758461715585419,0.669547174227259,FALSE,FALSE
"P05387",28.2467297274501,28.0905833165058,28.151570997576,27.945153486494,28.0303303450432,27.9183842102364,"sp|P05387|RLA2_HUMAN","P05387","RLA2_HUMAN","RPLP2",115,"Homo sapiens","1:Experimental evidence at protein level","Large ribosomal subunit protein P2",1,0.999,11,364,364,364,58,60,61,59,64,62,58,60,61,59,64,62,58,60,61,59,64,62,1303216000,1202154000,1273204400,1126348000,1159258900,1145683300,"",FALSE,0,0.0234362475278462,0.373241085644304,0.198338666586075,0.0750585450612105,0.0313289619652981,FALSE,FALSE
"P05388",26.5700703715208,26.7236336580009,26.7602768124576,26.6680952469328,26.7543561180567,26.8038158252762,"sp|P05388|RLA0_HUMAN","P05388","RLA0_HUMAN","RPLP0",317,"Homo sapiens","1:Experimental evidence at protein level","Large ribosomal subunit protein uL10",1,0.999,19,384,198,384,52,62,66,61,71,72,26,33,34,28,38,39,52,62,66,61,71,72,663857540,728192100,734364900,738825660,754485800,761728400,"",FALSE,0,-0.247121474120983,0.132263908596757,-0.0574287827621127,0.61111974547149,0.499158876072133,FALSE,FALSE
"P05455",26.1405401113353,26.3661704446027,26.313471911326,26.4604620832776,26.474874823637,26.5596633725465,"sp|P05455|LA_HUMAN","P05455","LA_HUMAN","SSB",408,"Homo sapiens","1:Experimental evidence at protein level","Lupus La protein",1,0.999,31,519,519,519,73,84,80,93,100,89,73,84,80,93,100,89,73,84,80,93,100,89,609961540,674293100,672563100,770595400,744835200,788251200,"",FALSE,0,-0.419676912575389,-0.0302016288894167,-0.224939270732403,0.0710776768501497,0.0291247950670052,FALSE,FALSE
"P05556",28.0284397108982,28.3740959866525,27.8497081314482,27.0852462455592,27.1827307347478,27.1665187462231,"sp|P05556|ITB1_HUMAN","P05556","ITB1_HUMAN","ITGB1",798,"Homo sapiens","1:Experimental evidence at protein level","Integrin beta-1",1,0.999,36,888,856,888,164,186,151,124,143,120,157,180,146,120,138,115,164,186,151,124,143,120,2168953600,2746340900,1918210400,1180531700,1225004200,1154381300,"",FALSE,0,0.629411799318971,1.24908693566017,0.93924936748957,0.00331214027243254,0.000163365061867775,FALSE,FALSE
"P05783",29.1845857399755,29.0263256004282,28.9680480008107,28.4418482109565,28.4384343936554,28.3829787593361,"sp|P05783|K1C18_HUMAN","P05783","K1C18_HUMAN","KRT18",430,"Homo sapiens","1:Experimental evidence at protein level","Keratin, type I cytoskeletal 18",1,0.999,51,1863,1302,1981,372,331,341,285,280,254,264,220,231,209,202,176,391,353,366,301,297,273,7003811300,6690699300,5699825000,4287552300,4983563000,3875844900,"",FALSE,0,0.452273146519363,0.824858838324862,0.638565992422112,0.00236461383757768,7.34912697611382e-05,FALSE,FALSE
"P05787",31.1575289158658,31.0721993648018,31.0633011210528,30.6403368332379,30.6064620605037,30.6235011790565,"sp|P05787|K2C8_HUMAN","P05787","K2C8_HUMAN","KRT8",483,"Homo sapiens","1:Experimental evidence at protein level","Keratin, type II cytoskeletal 8",1,0.999,80,5095,4289,5095,944,959,861,764,799,768,804,790,733,651,661,650,944,959,861,764,799,768,27975735000,25695850000,26071091000,20473815000,19057048000,19380908000,"",FALSE,0,0.31981426920558,0.628671950076054,0.474243109640817,0.0032223196965134,0.000150311647042287,FALSE,FALSE
"P06132",22.8645988675952,23.1033651347427,23.1623807252221,23.7076762431099,23.8804019672421,23.3798623246045,"sp|P06132|DCUP_HUMAN","P06132","DCUP_HUMAN","UROD",367,"Homo sapiens","1:Experimental evidence at protein level","Uroporphyrinogen decarboxylase",1,0.999,9,57,57,57,8,7,6,13,13,10,8,7,6,13,13,10,8,7,6,13,13,10,27159438,29290720,50194844,44431390,62775304,40502340,"",FALSE,0,-0.947199769524397,-0.277864102073272,-0.612531935798835,0.0157538360517152,0.00331139792690087,FALSE,FALSE
"P06280",23.0732055532034,23.0509358695163,22.9039073980387,23.1220639637495,22.9614246995998,22.8633109968849,"sp|P06280|AGAL_HUMAN","P06280","AGAL_HUMAN","GLA",429,"Homo sapiens","1:Experimental evidence at protein level","Alpha-galactosidase A",1,0.999,8,44,44,44,7,8,6,10,6,7,7,8,6,10,6,7,7,8,6,10,6,7,29261814,30923432,19099750,30265478,33295338,29953932,"",FALSE,0,-0.18927438052445,0.243440487540708,0.0270830535081288,0.841041383809125,0.776920932042801,FALSE,FALSE
"P06396",25.3688810134725,25.4568215016547,25.1710494825109,25.6919936080988,25.8969820914309,25.8399566263103,"sp|P06396|GELS_HUMAN","P06396","GELS_HUMAN","GSN",782,"Homo sapiens","1:Experimental evidence at protein level","Gelsolin",1,0.999,27,439,242,439,64,72,62,86,87,68,34,38,33,49,48,40,64,72,62,86,87,68,372313300,418685820,344867520,484653800,588627650,448982000,"",FALSE,0,-0.709849723213355,-0.244937162254663,-0.477393442734009,0.0107500604146151,0.00174743937022996,FALSE,FALSE
"P06400",22.4613851440431,22.3794167088801,22.5704038789663,22.5641593772504,22.5276509581216,22.5449185773877,"sp|P06400|RB_HUMAN","P06400","RB_HUMAN","RB1",928,"Homo sapiens","1:Experimental evidence at protein level","Retinoblastoma-associated protein",1,0.999,9,33,33,33,3,2,6,6,10,6,3,2,6,6,10,6,3,2,6,6,10,6,17426116,13933379,27932660,17220950,27880512,17727202,"",FALSE,0,-0.249795581999883,0.0994467947531346,-0.0751743936233744,0.461727728415393,0.344407596767861,FALSE,FALSE
"P06454",26.8637533152863,27.5607261857723,27.4572800286398,27.3789723771833,27.6172770076088,28.3430148994224,"sp|P06454|PTMA_HUMAN","P06454","PTMA_HUMAN","PTMA",111,"Homo sapiens","1:Experimental evidence at protein level","Prothymosin alpha",1,0.999,4,385,385,385,51,52,59,59,88,76,51,52,59,59,88,76,51,52,59,59,88,76,259774640,156242580,255401840,211593680,164188850,174099790,"",FALSE,0,-1.13536901260904,0.163699176264999,-0.485834918172021,0.208298024782636,0.120901443501154,FALSE,FALSE
"P06493",25.577741942947,25.5258651029457,25.7812281251611,25.5458455399929,25.3389368215341,25.5033154496192,"sp|P06493|CDK1_HUMAN","P06493","CDK1_HUMAN","CDK1",297,"Homo sapiens","1:Experimental evidence at protein level","Cyclin-dependent kinase 1",1,0.999,18,307,261,307,48,54,55,50,49,51,40,48,46,43,42,42,48,54,55,50,49,51,317988900,299911550,476162720,306754750,266761760,279050940,"",FALSE,0,-0.0614235711834891,0.392581811121864,0.165579119969188,0.219432855485634,0.12891979377632,FALSE,FALSE
"P06576",28.92376880439,29.3272888400673,28.8117924048281,28.4876716477119,28.4473529171048,28.3669607226859,"sp|P06576|ATPB_HUMAN","P06576","ATPB_HUMAN","ATP5F1B",529,"Homo sapiens","1:Experimental evidence at protein level","ATP synthase F(1) complex subunit beta, mitochondrial",1,0.999,33,1089,1089,1089,183,209,197,174,166,160,183,209,197,174,166,160,183,209,197,174,166,160,3715608000,4958529500,3582440200,2875311400,2709449700,2482295600,"",FALSE,0,0.271417878244674,0.902491962943936,0.586954920594305,0.0149513738901236,0.00303266689592475,FALSE,FALSE
"P06703",25.5990918577811,25.3151313152406,25.3341116940947,25.7267679572052,25.5741277705109,25.1369380121469,"sp|P06703|S10A6_HUMAN","P06703","S10A6_HUMAN","S100A6",90,"Homo sapiens","1:Experimental evidence at protein level","Protein S100-A6",1,0.999,8,109,109,109,15,21,13,22,22,16,15,21,13,22,22,16,15,21,13,22,22,16,139848450,101405870,100481336,164979950,179339360,120410280,"",FALSE,0,-0.439976689280206,0.313644107449155,-0.0631662909155253,0.785303545137721,0.705017604726967,FALSE,FALSE
"P06730",25.3651423269968,25.3510608084496,25.448939137088,25.5001130074699,25.5612732595245,25.5420229650227,"sp|P06730|IF4E_HUMAN","P06730","IF4E_HUMAN","EIF4E",217,"Homo sapiens","1:Experimental evidence at protein level","Eukaryotic translation initiation factor 4E",1,0.999,12,123,111,123,19,22,22,18,19,23,17,20,20,16,17,21,19,22,22,18,19,23,166281760,155610940,186513420,166434110,176252530,164922940,"",FALSE,0,-0.303085133459305,0.0109071604708214,-0.146088986494242,0.127849447195861,0.0638201575287955,FALSE,FALSE
"P06733",29.4529171533598,29.3952107646907,29.4920374499522,29.6099583888235,29.7936043014494,29.7290432459658,"sp|P06733|ENOA_HUMAN","P06733","ENOA_HUMAN","ENO1",434,"Homo sapiens","1:Experimental evidence at protein level","Alpha-enolase",1,0.999,54,2803,1268,2803,423,423,403,487,576,491,200,191,184,217,253,223,423,423,403,487,576,491,8548409000,8518324000,8790785000,10333179000,11481395000,10766996000,"",FALSE,0,-0.443200316251495,-0.085093395905933,-0.264146856078714,0.0322338375279699,0.0099478473505076,FALSE,FALSE
"P06737",23.5543434005787,23.505513322686,23.5186825671033,23.7102432123502,23.8474131557904,23.8693800666641,"sp|P06737|PYGL_HUMAN","P06737","PYGL_HUMAN","PYGL",847,"Homo sapiens","1:Experimental evidence at protein level","Glycogen phosphorylase, liver form",1,0.999,39,196,196,345,30,23,28,34,40,41,30,23,28,34,40,41,52,46,47,65,70,65,88655030,65799348,104307784,114962620,119896620,108016650,"",FALSE,0,-0.453205482761676,-0.112459280196189,-0.282832381478933,0.0215259449789218,0.00553880425557894,FALSE,FALSE
"P06744",27.5926171558146,27.4662953064289,27.4997188157638,27.9448348460212,28.0597710668756,27.7709232340129,"sp|P06744|G6PI_HUMAN","P06744","G6PI_HUMAN","GPI",558,"Homo sapiens","1:Experimental evidence at protein level","Glucose-6-phosphate isomerase",1,0.999,37,1293,1085,1293,199,177,181,246,267,223,164,148,155,206,224,188,199,177,181,246,267,223,1864400000,1759792800,1673022000,2403305700,2691871700,2132668500,"",FALSE,0,-0.621767611646875,-0.189497634287987,-0.405632622967431,0.0145577335184805,0.00288932115633965,FALSE,FALSE
"P06748",29.2420644311488,29.0685680351739,29.2497450664865,28.8285430037397,28.7977108086696,28.9234672242083,"sp|P06748|NPM_HUMAN","P06748","NPM_HUMAN","NPM1",294,"Homo sapiens","1:Experimental evidence at protein level","Nucleophosmin",1,0.999,21,929,929,929,161,152,152,163,170,131,161,152,152,163,170,131,161,152,152,163,170,131,4194620000,3963875600,4343487500,3519325700,3535131100,3538909200,"",FALSE,0,0.147483638611389,0.526287358849709,0.336885498730549,0.0173953693371989,0.00386036822259538,FALSE,FALSE
"P06753",27.9552645484214,27.6893715087567,27.8630959799338,27.8476377859734,27.8132267043324,27.8056032968687,"sp|P06753|TPM3_HUMAN","P06753","TPM3_HUMAN","TPM3",285,"Homo sapiens","1:Experimental evidence at protein level","Tropomyosin alpha-3 chain",1,0.999,22,679,280,679,119,110,110,122,116,102,50,44,43,50,49,44,119,110,110,122,116,102,1777428200,1414703700,1627834600,1592533800,1514632000,1530451100,"",FALSE,0,-0.185957830378112,0.213467330336389,0.0137547499791388,0.914772509745813,0.875867244882032,FALSE,FALSE
"P06756",24.8852961603823,25.20177941097,24.8889842657157,24.7664160804088,24.8312344587572,24.8164886920399,"sp|P06756|ITAV_HUMAN","P06756","ITAV_HUMAN","ITGAV",1048,"Homo sapiens","1:Experimental evidence at protein level","Integrin alpha-V",1,0.999,34,398,398,398,70,78,61,61,69,59,70,78,61,61,69,59,70,78,61,61,69,59,348539420,445586750,364980160,335080500,310440900,280050620,"",FALSE,0,-0.0485009444059541,0.423114681647365,0.187306868620706,0.183570053921012,0.102902327314054,FALSE,FALSE
"P06865",24.8869445218466,25.1475586550429,24.7714328471356,24.9745671464205,24.8698357274533,24.8066187467927,"sp|P06865|HEXA_HUMAN","P06865","HEXA_HUMAN","HEXA",529,"Homo sapiens","1:Experimental evidence at protein level","Beta-hexosaminidase subunit alpha",1,0.999,19,227,227,244,43,45,32,36,36,35,43,45,32,36,36,35,46,47,34,38,38,41,219724220,276756160,220513220,248798980,208685220,209466770,"",FALSE,0,-0.205187254205152,0.30846352311089,0.0516381344528689,0.7433570871817,0.650538781312229,FALSE,FALSE
"P06899",29.0556340338128,29.8029313317355,29.4183285084696,28.4183295943171,28.5145842979146,28.2029522234733,"sp|P06899|H2B1J_HUMAN","P06899","H2B1J_HUMAN","H2BC11",126,"Homo sapiens","1:Experimental evidence at protein level","Histone H2B type 1-J",0.999,0.999,15,146,0,996,28,33,26,22,18,19,0,0,0,0,0,0,174,213,197,143,141,128,1047285440,1768521100,1189614100,668381200,733398660,584482100,"",FALSE,0,0.612202930984054,1.4818155745579,1.04700925277098,0.00661185485598354,0.000686782088366884,TRUE,TRUE
"P07099",24.6698832098336,24.7134789200281,24.5304381294686,24.2981926512252,24.288745002098,24.2354093615846,"sp|P07099|HYEP_HUMAN","P07099","HYEP_HUMAN","EPHX1",455,"Homo sapiens","1:Experimental evidence at protein level","Epoxide hydrolase 1",1,0.999,21,204,204,204,38,38,34,35,30,29,38,38,34,35,30,29,38,38,34,35,30,29,143592160,174093330,130601940,125813384,110629970,101493910,"",FALSE,0,0.186952604520639,0.540682891760962,0.3638177481408,0.0107500604146151,0.00173133127414751,FALSE,FALSE
"P07108",26.2954288628878,26.5761927897382,26.5302821377203,26.3515728908588,26.448336552453,26.6103950995967,"sp|P07108|ACBP_HUMAN","P07108","ACBP_HUMAN","DBI",87,"Homo sapiens","1:Experimental evidence at protein level","Acyl-CoA-binding protein",1,0.999,11,253,253,253,42,42,34,36,50,49,42,42,34,36,50,49,42,42,34,36,50,49,349102560,378812480,364275780,373439500,379042340,385825730,"",FALSE,0,-0.250469416338392,0.244868914630169,-0.0028002508541114,0.986875105377213,0.979523414084254,FALSE,FALSE
"P07195",28.3750818586358,28.1656079565605,28.1306104560921,28.3481501514312,28.3300277123675,28.2824078855217,"sp|P07195|LDHB_HUMAN","P07195","LDHB_HUMAN","LDHB",334,"Homo sapiens","1:Experimental evidence at protein level","L-lactate dehydrogenase B chain",1,0.999,27,739,348,803,113,105,114,126,141,140,53,49,56,60,63,67,124,115,122,141,152,149,2638305800,2443046700,2103795300,2646293800,2570493700,2121204000,"",FALSE,0,-0.295887928781042,0.103030943426326,-0.096428492677358,0.407562546911052,0.292227235107979,FALSE,FALSE
"P07203",21.4161206520635,21.6502479315225,21.56053109039,23.4540858869612,23.3467266187707,23.3792052873975,"sp|P07203|GPX1_HUMAN","P07203","GPX1_HUMAN","GPX1",203,"Homo sapiens","1:Experimental evidence at protein level","Glutathione peroxidase 1",1,0.999,8,36,36,36,1,2,0,14,11,8,1,2,0,14,11,8,1,2,0,14,11,8,5025393,10028300,7110660.5,43988510,39464420,44645250,"",FALSE,0,-2.04624642410931,-1.65583232199297,-1.85103937305114,0.000232106251565183,6.32786945379453e-08,TRUE,TRUE
"P07237",28.544863731706,28.7496129990506,28.4567981869443,28.0679608002403,28.1907596905872,28.1862926062633,"sp|P07237|PDIA1_HUMAN","P07237","PDIA1_HUMAN","P4HB",508,"Homo sapiens","1:Experimental evidence at protein level","Protein disulfide-isomerase",1,0.999,56,2215,2215,2215,421,420,366,347,329,332,421,420,366,347,329,332,421,420,366,347,329,332,6887302700,7791799300,6595799000,5171876000,5236084000,5242038300,"",FALSE,0,0.214649124790111,0.656192088949954,0.435420606870032,0.012193518018307,0.00219553964027725,FALSE,FALSE
"P07305",25.835142928621,25.907683149099,25.7936938915873,25.2024340016357,25.4223734395005,25.0186227305412,"sp|P07305|H10_HUMAN","P07305","H10_HUMAN","H1-0",194,"Homo sapiens","1:Experimental evidence at protein level","Histone H1.0",1,0.999,14,137,137,137,22,27,22,25,22,19,22,27,22,25,22,19,22,27,22,25,22,19,180038620,190226060,132965330,123785464,131235624,90276170,"",FALSE,0,0.374454900106181,0.887604964980382,0.631029932543282,0.00626125225978862,0.000604275708823656,FALSE,FALSE
"P07339",28.184036930363,28.388735183038,28.1857863103387,28.1150282860897,28.204836870866,28.107676028799,"sp|P07339|CATD_HUMAN","P07339","CATD_HUMAN","CTSD",412,"Homo sapiens","1:Experimental evidence at protein level","Cathepsin D",1,0.999,32,758,758,758,130,118,127,124,129,130,130,118,127,124,129,130,130,118,127,124,129,130,2529216300,3011113000,2693207800,2561314000,2681420500,2517685500,"",FALSE,0,-0.0843214647463894,0.304999623403121,0.110339079328366,0.333352566253127,0.223363933937336,FALSE,FALSE
"P07355",31.8042620313872,31.9710100295362,31.8103611831059,31.7686305870186,31.7210786174793,31.3949582200579,"sp|P07355|ANXA2_HUMAN","P07355","ANXA2_HUMAN","ANXA2",339,"Homo sapiens","1:Experimental evidence at protein level","Annexin A2",1,0.999,61,4174,914,4174,684,726,708,687,707,662,153,158,152,151,149,151,684,726,708,687,707,662,29161198000,35186622000,29202332000,26784608000,29329484000,25525953000,"",FALSE,0,-0.0348073037952547,0.502117850110999,0.233655273157872,0.150417051087635,0.078850424884983,FALSE,FALSE
"P07384",26.315924778087,26.3541073701031,26.2848540986501,26.5521310812761,26.6322757161427,26.5409101510216,"sp|P07384|CAN1_HUMAN","P07384","CAN1_HUMAN","CAPN1",714,"Homo sapiens","1:Experimental evidence at protein level","Calpain-1 catalytic subunit",1,0.999,39,564,564,564,92,87,83,102,95,105,92,87,83,102,95,105,92,87,83,102,95,105,623211500,723548400,644932600,714383360,820605950,773099400,"",FALSE,0,-0.413507567380072,-0.100112900353474,-0.256810233866773,0.0224828746943576,0.005914932955304,FALSE,FALSE
"P07498",24.8591496241643,24.8825979017521,24.644161268497,24.342564382984,24.5852271004271,24.2831119566906,"sp|P07498|CASK_HUMAN","P07498","CASK_HUMAN","CSN3",182,"Homo sapiens","1:Experimental evidence at protein level","Kappa-casein",1,0.999,3,26,26,26,5,4,4,5,5,3,5,4,4,5,5,3,5,4,4,5,5,3,54466144,54411104,47131556,37477684,44847640,31405412,"",FALSE,0,0.137699201888427,0.64563770098604,0.391668451437234,0.0274967792485635,0.00802114334677289,FALSE,FALSE
"P07602",27.0035596443979,26.9182443536125,26.6979400482814,27.066866506877,26.9835007160873,27.1264331540841,"sp|P07602|SAP_HUMAN","P07602","SAP_HUMAN","PSAP",524,"Homo sapiens","1:Experimental evidence at protein level","Prosaposin",1,0.999,20,327,327,327,52,56,48,58,59,54,52,56,48,58,59,54,52,56,48,58,59,54,596210370,532855360,466546270,711423200,597331140,572180700,"",FALSE,0,-0.412386894358882,0.0410160071878428,-0.18568544358552,0.172395856812283,0.0943759216137037,FALSE,FALSE
